dayIndex,is_holiday,is_closed,weekend,wind,clouds,rain,sunshine,demand,id,weekday_FRI,weekday_MON,weekday_SAT,weekday_SUN,weekday_THU,weekday_TUE,weekday_WED,month_APR,month_AUG,month_DEC,month_FEB,month_JAN,month_JUL,month_JUN,month_MAR,month_MAY,month_NOV,month_OCT,month_SEP,year_2013,year_2014,year_2015,item_calamari,item_chicken,item_fish,item_koefte,item_lamb,item_shrimp,item_steak
158,0,0,0,2.8,0.3,0.0,483,1,calamari,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
159,0,0,0,2.7,0.3,0.0,467,5,calamari,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
160,0,0,0,2.6,0.5,0.0,485,4,calamari,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
161,0,0,0,2.1,0.5,0.0,482,8,calamari,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
162,0,0,0,2.4,0.1,0.0,479,6,calamari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
163,0,0,1,6.0,7.7,0.5,0,10,calamari,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
164,0,0,1,4.2,4.2,0.0,208,4,calamari,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
165,0,0,0,4.1,0.2,0.0,505,4,calamari,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
166,0,0,0,4.4,5.3,0.0,276,6,calamari,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
167,0,0,0,4.5,3.6,0.0,230,1,calamari,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
168,0,0,0,3.8,0.8,0.0,515,8,calamari,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
169,0,0,0,5.6,5.8,0.0,256,7,calamari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
170,0,0,1,3.8,6.8,1.0,0,4,calamari,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
171,0,0,1,3.4,6.8,0.4,9,4,calamari,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
172,0,0,0,2.8,6.0,3.4,99,0,calamari,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
173,0,0,0,2.5,2.7,0.0,293,5,calamari,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
174,0,0,0,2.3,4.4,0.0,200,4,calamari,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
175,0,0,0,2.6,3.1,0.0,417,4,calamari,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
176,0,0,0,3.2,1.6,0.0,330,4,calamari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
177,0,0,1,2.9,2.8,0.0,435,11,calamari,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
178,0,0,1,2.1,0.3,0.0,656,6,calamari,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
179,0,0,0,1.8,0.2,0.0,500,2,calamari,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
180,0,0,0,1.7,2.4,0.0,436,9,calamari,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
181,0,0,0,2.4,3.1,0.0,410,1,calamari,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
182,0,0,0,2.9,5.1,0.0,242,10,calamari,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
183,0,0,0,2.1,2.2,0.0,378,5,calamari,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
184,0,0,1,4.1,7.7,3.4,0,13,calamari,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
185,0,0,1,1.8,4.0,0.0,362,2,calamari,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
186,0,0,0,3.4,4.4,0.0,313,4,calamari,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
187,0,0,0,7.6,6.2,0.0,175,4,calamari,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
188,0,0,0,4.2,3.8,0.0,515,2,calamari,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
189,0,0,0,2.0,5.6,0.0,217,1,calamari,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
190,0,0,0,2.8,0.8,0.0,586,9,calamari,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
191,0,0,1,2.7,4.2,0.0,450,2,calamari,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
192,0,0,1,4.6,1.3,0.0,693,7,calamari,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
193,0,0,0,7.3,7.1,0.2,147,3,calamari,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
194,0,0,0,4.2,7.9,0.0,18,6,calamari,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
195,0,0,0,3.0,3.1,0.0,341,10,calamari,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
196,0,0,0,3.4,1.3,0.0,596,5,calamari,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
197,1,0,0,3.3,6.2,0.8,56,1,calamari,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
198,0,0,1,3.2,7.1,0.0,80,5,calamari,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
199,0,0,1,4.8,4.4,0.0,328,2,calamari,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
200,1,0,0,1.7,5.3,3.1,175,2,calamari,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
201,0,0,0,2.3,3.9,0.1,325,5,calamari,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
202,0,0,0,2.4,2.6,0.0,386,7,calamari,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
203,0,0,0,3.0,1.8,0.1,515,2,calamari,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
204,0,0,0,2.8,4.5,0.0,372,3,calamari,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
205,0,0,1,2.7,5.4,1.0,242,5,calamari,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
206,0,0,1,2.8,7.4,1.1,69,8,calamari,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
207,0,0,0,3.6,7.6,0.0,0,3,calamari,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
208,0,0,0,2.6,6.8,0.0,90,3,calamari,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
209,0,0,0,2.4,7.3,1.2,46,5,calamari,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
210,1,0,0,2.3,5.8,16.2,4,8,calamari,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
211,0,0,0,3.4,7.2,5.5,89,8,calamari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
212,0,0,1,3.0,8.0,0.0,0,8,calamari,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
213,0,0,1,2.1,1.4,0.0,690,5,calamari,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
214,0,0,0,2.3,2.2,0.0,607,3,calamari,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
215,0,0,0,3.4,6.2,0.0,217,5,calamari,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
216,0,0,0,5.7,4.8,0.0,332,6,calamari,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
217,0,0,0,4.1,6.8,0.0,212,2,calamari,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
218,0,0,0,6.0,5.6,0.1,378,4,calamari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
219,0,0,1,3.0,7.3,1.4,110,8,calamari,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
220,0,0,1,5.3,4.8,1.1,322,4,calamari,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
221,0,0,0,5.3,6.9,2.7,131,1,calamari,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
222,0,0,0,5.2,6.0,2.7,284,5,calamari,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
223,0,0,0,4.7,3.2,0.0,509,2,calamari,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
224,0,0,0,3.9,6.3,0.0,227,1,calamari,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
225,0,0,0,3.7,2.8,0.0,467,12,calamari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
226,0,0,1,2.4,5.5,0.0,385,5,calamari,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
227,0,0,1,2.2,3.4,0.0,574,3,calamari,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
228,0,0,0,2.4,6.8,0.0,281,2,calamari,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
229,0,0,0,2.9,2.5,0.0,486,3,calamari,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
230,0,0,0,4.5,1.8,0.0,476,5,calamari,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
231,0,0,0,3.8,4.1,0.0,374,3,calamari,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
232,0,0,0,2.3,4.2,0.5,434,7,calamari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
233,0,0,1,2.5,3.0,5.0,367,3,calamari,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
234,0,0,1,3.1,4.5,0.0,569,4,calamari,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
235,0,0,0,2.2,7.1,0.7,36,5,calamari,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
236,0,0,0,5.6,7.7,0.0,94,1,calamari,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
237,0,0,0,3.6,6.4,0.0,96,3,calamari,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
238,1,0,0,3.8,6.8,0.1,222,6,calamari,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
239,0,0,0,2.9,6.7,0.0,50,5,calamari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
240,0,0,1,2.5,3.0,0.0,493,5,calamari,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
241,0,0,1,2.2,7.1,0.0,178,2,calamari,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
242,0,0,0,2.2,6.8,0.0,211,3,calamari,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
243,0,0,0,2.4,6.7,0.0,234,5,calamari,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
244,0,0,0,3.0,5.8,3.8,205,7,calamari,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
245,0,0,0,2.8,3.5,0.0,517,3,calamari,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
246,0,0,0,2.3,1.9,0.0,669,0,calamari,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
247,0,0,1,2.0,1.8,0.0,463,6,calamari,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
248,0,0,1,2.8,0.9,0.0,763,4,calamari,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
249,1,0,0,3.1,0.4,0.0,620,3,calamari,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
250,0,0,0,3.2,4.2,1.1,417,3,calamari,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
251,0,0,0,3.2,4.7,0.0,305,2,calamari,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
252,0,0,0,3.0,2.8,0.0,538,3,calamari,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
253,0,0,0,3.9,1.8,0.0,620,5,calamari,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
254,0,0,1,3.9,4.9,0.0,215,9,calamari,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
255,0,0,1,4.0,4.1,0.0,578,1,calamari,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
256,0,0,0,3.6,3.1,0.0,456,1,calamari,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
257,0,0,0,3.2,6.2,1.3,266,2,calamari,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
258,0,0,0,3.2,3.4,0.0,458,5,calamari,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
259,1,0,0,4.7,2.3,0.0,574,5,calamari,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
260,0,0,0,4.2,5.8,0.0,212,1,calamari,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
261,0,0,1,2.6,1.8,0.0,597,6,calamari,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
262,0,0,1,3.0,1.1,0.0,782,2,calamari,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
263,0,0,0,2.7,3.8,0.0,409,2,calamari,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
264,0,0,0,2.5,1.4,0.0,635,4,calamari,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
265,0,0,0,4.7,4.9,0.0,372,11,calamari,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
266,0,0,0,2.5,2.9,0.0,658,6,calamari,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
267,0,0,0,2.6,5.0,0.0,325,7,calamari,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
268,0,0,1,2.7,6.8,2.6,83,9,calamari,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
269,0,0,1,5.1,6.4,5.9,113,2,calamari,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
270,0,0,0,4.6,6.3,0.1,243,4,calamari,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
271,0,0,0,2.2,4.4,0.0,387,3,calamari,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
272,0,0,0,3.1,3.0,0.0,474,3,calamari,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
273,0,0,0,3.5,0.9,0.0,672,3,calamari,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
274,0,0,0,3.4,4.1,0.0,349,8,calamari,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
275,0,0,1,3.4,7.3,0.2,59,14,calamari,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
276,0,0,1,3.1,3.6,0.0,633,1,calamari,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
277,0,0,0,3.0,6.2,0.0,191,3,calamari,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
278,0,0,0,3.8,7.9,7.2,0,5,calamari,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
279,0,0,0,4.2,7.0,7.5,0,8,calamari,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
280,0,0,0,2.0,8.0,0.0,0,4,calamari,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
281,0,0,0,3.0,6.0,0.3,317,7,calamari,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
282,0,0,1,3.9,6.9,0.2,91,6,calamari,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
283,0,0,1,3.2,6.9,0.5,161,4,calamari,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
284,0,0,0,3.4,4.7,2.5,371,2,calamari,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
285,0,0,0,2.4,2.7,0.0,494,5,calamari,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
286,0,0,0,2.0,3.8,0.0,450,2,calamari,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
287,0,0,0,1.8,1.6,0.0,658,6,calamari,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
288,0,0,0,3.2,0.8,0.0,658,4,calamari,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
289,0,0,1,2.6,0.4,0.0,572,1,calamari,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
290,0,0,1,2.8,5.6,3.8,185,1,calamari,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
291,0,0,0,3.8,7.7,0.0,7,9,calamari,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
292,0,0,0,2.6,5.6,0.3,53,1,calamari,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
293,0,0,0,3.6,3.1,0.0,564,4,calamari,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
294,0,0,0,2.4,1.7,0.0,594,4,calamari,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
295,0,0,0,2.1,4.4,0.1,328,5,calamari,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
296,0,0,1,3.3,6.3,0.6,3,7,calamari,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
297,0,0,1,3.8,4.9,0.0,459,7,calamari,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
298,0,0,0,3.0,4.7,4.5,420,1,calamari,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
299,0,0,0,2.3,7.8,0.1,9,2,calamari,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
300,0,0,0,5.2,7.6,0.1,31,7,calamari,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
301,0,0,0,1.7,2.4,0.0,431,3,calamari,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
302,0,0,0,3.0,2.6,0.0,408,8,calamari,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
303,0,0,1,2.2,6.2,1.3,221,5,calamari,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
304,0,0,1,2.3,6.5,0.1,138,4,calamari,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
305,0,0,0,3.0,5.0,4.2,353,6,calamari,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
306,0,0,0,4.2,3.3,0.0,427,4,calamari,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
307,0,0,0,2.3,5.5,0.0,306,8,calamari,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
308,0,0,0,2.3,4.0,0.0,303,3,calamari,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
309,0,0,0,3.0,3.2,0.0,511,8,calamari,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
310,0,0,1,3.3,3.3,0.0,482,6,calamari,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
311,0,0,1,3.5,7.1,0.8,240,3,calamari,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
312,0,0,0,3.2,4.8,0.0,382,4,calamari,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
313,0,0,0,2.5,6.2,0.0,251,2,calamari,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
314,0,0,0,3.0,7.2,5.9,70,3,calamari,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
315,0,0,0,2.6,7.2,3.0,174,3,calamari,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
316,0,0,0,3.0,5.9,3.3,169,2,calamari,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
317,0,0,1,4.5,4.7,0.9,301,6,calamari,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
