,Unnamed: 0,demand,id,dayIndex,is_holiday,is_closed,weekend,wind,clouds,rain,sunshine,weekday_FRI,weekday_MON,weekday_SAT,weekday_SUN,weekday_THU,weekday_TUE,weekday_WED,month_APR,month_AUG,month_DEC,month_FEB,month_JAN,month_JUL,month_JUN,month_MAR,month_MAY,month_NOV,month_OCT,month_SEP,year_2013,year_2014,year_2015,item_calamari,item_chicken,item_fish,item_koefte,item_lamb,item_shrimp,item_steak,label,scalingValue,demand__sum_values_7,demand__median_7,demand__mean_7,demand__standard_deviation_7,demand__variance_7,demand__root_mean_square_7,demand__maximum_7,demand__absolute_maximum_7,demand__minimum_7,demand__sum_values_14,demand__median_14,demand__mean_14,demand__standard_deviation_14,demand__variance_14,demand__root_mean_square_14,demand__maximum_14,demand__absolute_maximum_14,demand__minimum_14,demand__sum_values_28,demand__median_28,demand__mean_28,demand__standard_deviation_28,demand__variance_28,demand__root_mean_square_28,demand__maximum_28,demand__absolute_maximum_28,demand__minimum_28
38,38,0.12,calamari,67.0,0.0,0.0,0.0,2.4,2.3,0.0,246.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.6,0.16,0.2285714285714285,0.1241460627565738,0.0154122448979591,0.2601098668969381,0.44,0.44,0.08,2.8800000000000003,0.16,0.2057142857142857,0.1392692297937593,0.0193959183673469,0.2484236013632475,0.52,0.52,0.04,5.200000000000001,0.16,0.1857142857142857,0.1106935464446315,0.0122530612244898,0.2162009647130584,0.52,0.52,0.04
39,39,0.2,calamari,68.0,0.0,0.0,0.0,1.5,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.56,0.16,0.2228571428571428,0.128030608585189,0.0163918367346938,0.2570158416462745,0.44,0.44,0.08,2.8400000000000003,0.16,0.2028571428571428,0.1405818811444862,0.0197632653061224,0.2468081962056481,0.52,0.52,0.04,5.200000000000002,0.16,0.1857142857142857,0.1106935464446315,0.0122530612244897,0.2162009647130584,0.52,0.52,0.04
40,40,0.16,calamari,69.0,0.0,0.0,0.0,1.7,1.9,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.64,0.2,0.2342857142857142,0.1217558614437858,0.0148244897959183,0.2640346297633811,0.44,0.44,0.08,2.8800000000000003,0.16,0.2057142857142857,0.1400874362529287,0.0196244897959183,0.2488832198900865,0.52,0.52,0.04,5.320000000000001,0.16,0.19,0.1088248921104778,0.0118428571428571,0.2189585740336677,0.52,0.52,0.04
41,41,0.12,calamari,70.0,0.0,0.0,0.0,1.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.7199999999999998,0.2,0.2457142857142857,0.1099164803524076,0.0120816326530612,0.2691786448757458,0.44,0.44,0.12,3.0000000000000004,0.16,0.2142857142857143,0.1331869945235047,0.017738775510204,0.2523036719057867,0.52,0.52,0.04,5.320000000000001,0.16,0.19,0.1088248921104778,0.0118428571428571,0.2189585740336677,0.52,0.52,0.04
42,42,0.2,calamari,71.0,0.0,0.0,0.0,1.5,5.8,0.0,299.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.56,0.16,0.2228571428571428,0.1168288474300621,0.0136489795918367,0.2516233012149028,0.44,0.44,0.12,2.960000000000001,0.16,0.2114285714285715,0.1347408699720182,0.0181551020408163,0.2507132682112035,0.52,0.52,0.04,5.32,0.16,0.19,0.1088248921104778,0.0118428571428571,0.2189585740336677,0.52,0.52,0.04
43,43,0.24,calamari,72.0,0.0,0.0,1.0,1.9,7.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.3999999999999997,0.16,0.1999999999999999,0.1025391911138649,0.0105142857142857,0.2247538335919672,0.44,0.44,0.12,2.960000000000001,0.16,0.2114285714285715,0.1347408699720182,0.0181551020408163,0.2507132682112035,0.52,0.52,0.04,5.240000000000001,0.16,0.1871428571428572,0.1074661788277443,0.0115489795918367,0.2158041440089336,0.52,0.52,0.04
44,44,0.16,calamari,73.0,0.0,0.0,1.0,2.4,4.6,0.0,143.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.2,0.16,0.1714285714285714,0.041206300291017,0.0016979591836734,0.1763114128061887,0.24,0.24,0.12,2.6800000000000006,0.16,0.1914285714285714,0.1049392438411826,0.0110122448979591,0.218305159941635,0.44,0.44,0.04,5.32,0.16,0.19,0.1077695955002416,0.0116142857142857,0.218435999126256,0.52,0.52,0.04
45,45,0.08,calamari,74.0,0.0,0.0,0.0,3.8,0.9,0.0,349.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.2,0.16,0.1714285714285714,0.041206300291017,0.0016979591836734,0.1763114128061887,0.24,0.24,0.12,2.8000000000000007,0.16,0.2,0.0968061391205566,0.0093714285714285,0.2221968239454123,0.44,0.44,0.08,5.440000000000001,0.16,0.1942857142857143,0.1040408083201892,0.0108244897959183,0.2203892660077359,0.52,0.52,0.04
46,46,0.16,calamari,75.0,0.0,0.0,0.0,2.6,0.2,0.0,377.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.16,0.16,0.1657142857142857,0.0498159879261791,0.0024816326530612,0.1730400449111625,0.24,0.24,0.08,2.7200000000000006,0.16,0.1942857142857143,0.1012574008381105,0.0102530612244897,0.2190890230020664,0.44,0.44,0.08,5.36,0.16,0.1914285714285714,0.1060227160873112,0.0112408163265306,0.2188280473013326,0.52,0.52,0.04
47,47,0.04,calamari,76.0,0.0,0.0,0.0,3.7,7.4,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.12,0.16,0.1599999999999999,0.0478091443733757,0.0022857142857142,0.1669901622423138,0.24,0.24,0.08,2.7600000000000007,0.16,0.1971428571428572,0.0996729345286423,0.009934693877551,0.2209072203437452,0.44,0.44,0.08,5.36,0.16,0.1914285714285714,0.1060227160873112,0.0112408163265306,0.2188280473013326,0.52,0.52,0.04
48,48,0.28,calamari,77.0,0.0,0.0,0.0,3.6,7.3,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.0,0.16,0.1428571428571428,0.0636315927180573,0.0040489795918367,0.1563877963817601,0.24,0.24,0.04,2.7200000000000006,0.16,0.1942857142857143,0.1034901158644276,0.0107102040816326,0.2201298318200939,0.44,0.44,0.04,5.2,0.16,0.1857142857142857,0.1096562346422599,0.0120244897959183,0.215671708191607,0.52,0.52,0.04
49,49,0.28,calamari,78.0,0.0,0.0,0.0,2.8,4.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.16,0.16,0.1657142857142857,0.0783503382902976,0.006138775510204,0.1833030277982336,0.28,0.28,0.04,2.7200000000000006,0.16,0.1942857142857143,0.1034901158644276,0.0107102040816326,0.2201298318200939,0.44,0.44,0.04,5.200000000000001,0.16,0.1857142857142857,0.1096562346422599,0.0120244897959183,0.215671708191607,0.52,0.52,0.04
50,50,0.12,calamari,79.0,0.0,0.0,1.0,3.5,5.6,0.0,192.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.2400000000000002,0.16,0.1771428571428571,0.0877845228327841,0.0077061224489795,0.1977010730514993,0.28,0.28,0.04,2.640000000000001,0.16,0.1885714285714286,0.0961291648072041,0.0092408163265306,0.2116601048851672,0.44,0.44,0.04,5.32,0.16,0.19,0.1109053650640941,0.0123,0.22,0.52,0.52,0.04
51,51,0.16,calamari,80.0,0.0,0.0,1.0,3.6,6.8,0.4,44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.12,0.16,0.16,0.0855235974119758,0.0073142857142857,0.181422947044429,0.28,0.28,0.04,2.3200000000000003,0.16,0.1657142857142857,0.0673704349860091,0.004538775510204,0.1788854381999832,0.28,0.28,0.04,5.200000000000001,0.16,0.1857142857142857,0.1112085740344489,0.0123673469387755,0.2164651077128664,0.52,0.52,0.04
52,52,0.24,calamari,81.0,0.0,0.0,0.0,3.2,3.5,0.0,258.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.12,0.16,0.16,0.0855235974119758,0.0073142857142857,0.181422947044429,0.28,0.28,0.04,2.3200000000000003,0.16,0.1657142857142857,0.0673704349860091,0.004538775510204,0.1788854381999832,0.28,0.28,0.04,5.200000000000001,0.16,0.1857142857142857,0.1112085740344489,0.0123673469387755,0.2164651077128664,0.52,0.52,0.04
53,53,0.04,calamari,82.0,0.0,0.0,0.0,3.8,6.5,0.0,152.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.28,0.16,0.1828571428571428,0.082412600582034,0.0067918367346938,0.2005706145689628,0.28,0.28,0.04,2.4400000000000004,0.16,0.1742857142857143,0.0686309265683675,0.0047102040816326,0.1873118103209573,0.28,0.28,0.04,5.280000000000001,0.16,0.1885714285714286,0.1115384074053893,0.0124408163265306,0.2190890230020664,0.52,0.52,0.04
54,54,0.0,calamari,83.0,1.0,1.0,0.0,4.2,7.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.16,0.16,0.1657142857142857,0.0966373401445015,0.009338775510204,0.1918332609325088,0.28,0.28,0.04,2.28,0.16,0.1628571428571428,0.0762915995589639,0.0058204081632653,0.1798411997926424,0.28,0.28,0.04,5.16,0.16,0.1842857142857143,0.114811291487646,0.0131816326530612,0.2171240593367238,0.52,0.52,0.04
55,55,0.16,calamari,84.0,1.0,0.0,0.0,4.7,7.8,8.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.12,0.16,0.16,0.1047445873132763,0.0109714285714285,0.1912365774935029,0.28,0.28,0.0,2.12,0.16,0.1514285714285714,0.0870842894521609,0.0075836734693877,0.1746833870586602,0.28,0.28,0.0,5.12,0.16,0.1828571428571428,0.1168288474300621,0.0136489795918367,0.216992429097686,0.52,0.52,0.0
56,56,0.44,calamari,85.0,0.0,0.0,0.0,4.4,2.1,0.0,348.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.0,0.16,0.1428571428571428,0.0928461531958395,0.0086204081632653,0.1703777316100065,0.28,0.28,0.0,2.16,0.16,0.1542857142857143,0.0866614336463034,0.0075102040816326,0.1769584293394517,0.28,0.28,0.0,5.120000000000001,0.16,0.1828571428571428,0.1168288474300621,0.0136489795918367,0.216992429097686,0.52,0.52,0.0
57,57,0.28,calamari,86.0,0.0,0.0,1.0,3.2,5.3,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.16,0.16,0.1657142857142857,0.1342553157082369,0.0180244897959183,0.2132738012173888,0.44,0.44,0.0,2.4,0.16,0.1714285714285714,0.1135691823677245,0.0128979591836734,0.2056349053193895,0.44,0.44,0.0,5.360000000000001,0.16,0.1914285714285714,0.1262003590020444,0.0159265306122448,0.2292846016884443,0.52,0.52,0.0
58,58,0.24,calamari,87.0,0.0,0.0,1.0,3.4,6.1,0.3,138.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.32,0.16,0.1885714285714285,0.1380919539839379,0.019069387755102,0.2337275581282006,0.44,0.44,0.0,2.4400000000000004,0.16,0.1742857142857143,0.1157407377173091,0.0133959183673469,0.2092162244459749,0.44,0.44,0.0,5.120000000000001,0.16,0.1828571428571428,0.1108041110266589,0.0122775510204081,0.2138089935299395,0.44,0.44,0.0
59,59,0.32,calamari,88.0,0.0,0.0,0.0,3.4,0.8,0.0,378.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.4,0.24,0.1999999999999999,0.1385640646055101,0.0192,0.2433105012119288,0.44,0.44,0.0,2.5200000000000005,0.16,0.18,0.1168637790641003,0.0136571428571428,0.2146092795224448,0.44,0.44,0.0,5.320000000000001,0.16,0.19,0.1077695955002417,0.0116142857142857,0.218435999126256,0.44,0.44,0.0
60,60,0.12,calamari,89.0,0.0,0.0,0.0,3.2,2.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.4800000000000002,0.24,0.2114285714285714,0.1445612644648402,0.0208979591836734,0.2561249694973139,0.44,0.44,0.0,2.76,0.2,0.1971428571428571,0.1185283915010945,0.0140489795918367,0.2300310538042325,0.44,0.44,0.0,5.480000000000001,0.16,0.1957142857142857,0.1102409235469741,0.0121530612244897,0.2246266744114395,0.44,0.44,0.0
61,61,0.0,calamari,90.0,1.0,0.0,0.0,4.6,4.5,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.56,0.24,0.2228571428571428,0.1332789004536068,0.0177632653061224,0.2596701204000403,0.44,0.44,0.0,2.72,0.2,0.1942857142857143,0.119863868362303,0.0143673469387755,0.228285535490722,0.44,0.44,0.0,5.480000000000001,0.16,0.1957142857142857,0.1102409235469741,0.0121530612244897,0.2246266744114395,0.44,0.44,0.0
62,62,0.28,calamari,91.0,0.0,0.0,0.0,4.3,5.2,0.2,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.56,0.24,0.2228571428571428,0.1332789004536068,0.0177632653061224,0.2596701204000403,0.44,0.44,0.0,2.68,0.2,0.1914285714285714,0.1239157053840082,0.0153551020408163,0.2280350850198275,0.44,0.44,0.0,5.400000000000001,0.16,0.1928571428571429,0.1141695838546809,0.013034693877551,0.2241173162175815,0.44,0.44,0.0
63,63,0.32,calamari,92.0,0.0,0.0,0.0,3.8,6.8,0.3,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.68,0.28,0.24,0.1318007153676662,0.0173714285714285,0.2738091097305358,0.44,0.44,0.0,2.68,0.2,0.1914285714285714,0.1239157053840082,0.0153551020408163,0.2280350850198276,0.44,0.44,0.0,5.400000000000001,0.16,0.1928571428571429,0.1141695838546809,0.013034693877551,0.2241173162175815,0.44,0.44,0.0
64,64,0.16,calamari,93.0,0.0,0.0,1.0,2.1,6.0,1.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.5600000000000005,0.28,0.2228571428571429,0.1108041110266589,0.0122775510204081,0.2488832198900865,0.32,0.32,0.0,2.72,0.2,0.1942857142857143,0.1263619679285484,0.0159673469387755,0.2317634261791228,0.44,0.44,0.0,5.36,0.16,0.1914285714285714,0.1123042514687631,0.0126122448979591,0.2219395026964394,0.44,0.44,0.0
65,65,0.08,calamari,94.0,0.0,0.0,1.0,3.1,4.9,0.0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.44,0.24,0.2057142857142857,0.1099164803524076,0.0120816326530612,0.233238075793812,0.32,0.32,0.0,2.76,0.2,0.1971428571428571,0.1250958815942265,0.0156489795918367,0.233482945232164,0.44,0.44,0.0,5.080000000000001,0.16,0.1814285714285714,0.1016898044374686,0.0103408163265306,0.2079835158303245,0.44,0.44,0.0
66,66,0.08,calamari,95.0,1.0,0.0,0.0,3.8,7.0,0.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.28,0.16,0.1828571428571428,0.1168288474300621,0.0136489795918367,0.216992429097686,0.32,0.32,0.0,2.68,0.2,0.1914285714285714,0.128444381674223,0.0164979591836734,0.2305273457593635,0.44,0.44,0.0,5.000000000000001,0.16,0.1785714285714286,0.103361856936627,0.0106836734693877,0.2063284482843521,0.44,0.44,0.0
67,67,0.32,calamari,96.0,0.0,0.0,0.0,2.7,6.4,0.0,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.04,0.12,0.1485714285714285,0.1062918585013615,0.0112979591836734,0.1826784841502375,0.32,0.32,0.0,2.5200000000000005,0.16,0.18,0.1307123340994043,0.0170857142857142,0.2224538475408197,0.44,0.44,0.0,4.960000000000001,0.16,0.1771428571428571,0.1044323821856975,0.0109061224489795,0.2056349053193895,0.44,0.44,0.0
68,68,0.16,calamari,97.0,0.0,0.0,0.0,2.7,4.1,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.24,0.16,0.1771428571428571,0.1206783547539593,0.0145632653061224,0.2143428495258406,0.32,0.32,0.0,2.8000000000000003,0.2,0.2,0.1291731949195121,0.0166857142857142,0.2380876189257103,0.44,0.44,0.0,5.08,0.16,0.1814285714285714,0.1076938214739985,0.0115979591836734,0.2109840887704229,0.44,0.44,0.0
69,69,0.2,calamari,98.0,0.0,0.0,0.0,4.8,6.8,1.7,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.4,0.16,0.1999999999999999,0.0979795897113271,0.0096,0.2227105745132008,0.32,0.32,0.08,2.9600000000000004,0.2,0.2114285714285714,0.1175255074354464,0.0138122448979591,0.2418972627259054,0.44,0.44,0.0,5.080000000000001,0.16,0.1814285714285714,0.1076938214739985,0.0115979591836734,0.2109840887704229,0.44,0.44,0.0
70,70,0.48,calamari,99.0,0.0,0.0,0.0,3.0,2.4,0.0,219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.3199999999999998,0.16,0.1885714285714285,0.0924937946070779,0.0085551020408163,0.210034010851304,0.32,0.32,0.08,3.0000000000000004,0.22,0.2142857142857143,0.1167239898046599,0.0136244897959183,0.2440140511176705,0.44,0.44,0.0,5.160000000000001,0.16,0.1842857142857143,0.1070856990394866,0.0114673469387755,0.2131397931606658,0.44,0.44,0.0
71,71,0.44,calamari,100.0,0.0,0.0,1.0,2.9,7.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.48,0.16,0.2114285714285714,0.133033676877975,0.0176979591836734,0.2497999199359359,0.48,0.48,0.08,3.0400000000000005,0.22,0.2171428571428571,0.1225577747972983,0.0150204081632653,0.2493419911916735,0.48,0.48,0.0,5.440000000000001,0.16,0.1942857142857143,0.1203396553637296,0.0144816326530612,0.2285357114950996,0.48,0.48,0.0
72,72,0.08,calamari,101.0,0.0,0.0,1.0,1.3,4.9,0.0,142.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.76,0.2,0.2514285714285714,0.1522618582225625,0.0231836734693877,0.2939387691339813,0.48,0.48,0.08,3.2,0.22,0.2285714285714286,0.1347408699720182,0.0181551020408163,0.265329983228432,0.48,0.48,0.0,5.64,0.16,0.2014285714285714,0.1284999801476996,0.0165122448979591,0.2389261691102803,0.48,0.48,0.0
73,73,0.08,calamari,102.0,0.0,0.0,0.0,1.8,7.5,5.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.76,0.2,0.2514285714285714,0.1522618582225625,0.0231836734693877,0.2939387691339813,0.48,0.48,0.08,3.04,0.18,0.2171428571428571,0.139970842444753,0.0195918367346938,0.2583463898390243,0.48,0.48,0.0,5.560000000000001,0.16,0.1985714285714286,0.1302666026082742,0.016969387755102,0.2374868417407583,0.48,0.48,0.0
74,74,0.44,calamari,103.0,0.0,0.0,0.0,1.6,7.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.76,0.2,0.2514285714285714,0.1522618582225625,0.0231836734693877,0.2939387691339813,0.48,0.48,0.08,2.8000000000000003,0.16,0.2,0.1410167163343207,0.0198857142857142,0.2447155783470155,0.48,0.48,0.0,5.560000000000001,0.16,0.1985714285714286,0.1302666026082742,0.016969387755102,0.2374868417407583,0.48,0.48,0.0
75,75,0.36,calamari,104.0,0.0,0.0,0.0,3.1,6.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,1.88,0.2,0.2685714285714285,0.1652209405120109,0.0272979591836734,0.3153229636873461,0.48,0.48,0.08,3.12,0.18,0.2228571428571428,0.15172477768402,0.0230204081632653,0.2696028825619531,0.48,0.48,0.0,5.840000000000002,0.18,0.2085714285714286,0.1374698482710789,0.0188979591836734,0.2497999199359359,0.48,0.48,0.0
76,76,0.16,calamari,105.0,0.0,0.0,0.0,3.6,5.7,2.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,2.08,0.36,0.2971428571428571,0.1612198397676101,0.0259918367346938,0.3380617018914066,0.48,0.48,0.08,3.48,0.24,0.2485714285714285,0.1419686657006268,0.0201551020408163,0.2862566281203932,0.48,0.48,0.08,6.16,0.22,0.22,0.1362770287738493,0.0185714285714285,0.2587883856965543,0.48,0.48,0.0
77,77,0.36,calamari,106.0,0.0,0.0,0.0,3.1,3.0,0.0,151.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,25.0,2.04,0.36,0.2914285714285714,0.1652209405120109,0.0272979591836734,0.3350053304479966,0.48,0.48,0.08,3.36,0.18,0.24,0.1434274331201272,0.0205714285714285,0.2795915388051444,0.48,0.48,0.08,6.040000000000001,0.18,0.2157142857142857,0.1362096223638029,0.0185530612244897,0.2551190198431201,0.48,0.48,0.0
